_date_	_open_	_high_	_low_	_close_	_per_	_vol_
2020-06-23 10:00	195.45	195.58	195.43	195.57	5	14660
2020-06-23 10:05	195.55	195.60	195.40	195.51	5	19010
2020-06-23 10:10	195.50	195.55	195.37	195.49	5	22990
2020-06-23 10:15	195.49	195.53	195.48	195.50	5	2440
2020-06-23 10:20	195.50	195.59	195.50	195.51	5	8970
2020-06-23 10:25	195.51	195.61	195.51	195.59	5	26770
2020-06-23 10:30	195.59	195.59	195.54	195.58	5	7240
2020-06-23 10:35	195.58	195.61	195.48	195.52	5	92240
2020-06-23 10:40	195.58	195.60	195.50	195.59	5	10020
2020-06-23 10:45	195.59	195.59	195.51	195.59	5	5320
2020-06-23 10:50	195.59	195.59	195.49	195.50	5	24670
2020-06-23 10:55	195.55	195.57	195.48	195.55	5	12550
2020-06-23 11:00	195.55	195.55	195.45	195.50	5	9000
2020-06-23 11:05	195.50	195.50	195.41	195.42	5	6560
2020-06-23 11:10	195.49	195.50	195.35	195.49	5	5930
2020-06-23 11:15	195.40	195.49	195.39	195.47	5	13020
2020-06-23 11:20	195.45	195.45	195.22	195.26	5	60090
2020-06-23 11:25	195.26	195.40	195.26	195.35	5	22620
2020-06-23 11:30	195.35	195.38	195.24	195.38	5	13030
2020-06-23 11:35	195.36	195.38	195.20	195.20	5	13250
2020-06-23 11:40	195.29	195.34	195.20	195.20	5	20070
2020-06-23 11:45	195.32	195.34	195.16	195.27	5	15670
2020-06-23 11:50	195.19	195.32	195.12	195.25	5	48690
2020-06-23 11:55	195.27	195.34	195.14	195.34	5	31690
2020-06-23 12:00	195.25	195.39	195.23	195.38	5	8010
2020-06-23 12:05	195.39	195.39	195.26	195.35	5	11930
2020-06-23 12:10	195.35	195.37	195.33	195.35	5	5990
2020-06-23 12:15	195.35	195.38	195.30	195.36	5	35020
2020-06-23 12:20	195.36	195.36	195.25	195.36	5	25990
2020-06-23 12:25	195.35	195.39	195.28	195.28	5	16770
2020-06-23 12:30	195.65	195.97	195.35	195.70	5	528350
2020-06-23 12:35	195.70	196.22	195.53	196.18	5	635140
2020-06-23 12:40	196.21	196.48	195.93	196.23	5	916100
2020-06-23 12:45	196.22	196.27	195.84	196.04	5	373530
2020-06-23 12:50	196.03	196.10	195.85	196.05	5	191540
2020-06-23 12:55	196.00	196.48	195.96	196.17	5	788380
2020-06-23 13:00	196.17	196.20	196.01	196.07	5	236030
2020-06-23 13:05	196.12	196.35	195.97	196.05	5	306010
2020-06-23 13:10	196.06	196.19	195.96	196.18	5	312350
2020-06-23 13:15	196.16	196.24	196.04	196.20	5	231160
2020-06-23 13:20	196.23	196.24	196.00	196.17	5	83350
2020-06-23 13:25	196.10	196.21	196.03	196.20	5	110580
2020-06-23 13:30	196.20	196.42	196.08	196.23	5	367440
2020-06-23 13:35	196.22	196.31	196.14	196.18	5	104400
2020-06-23 13:40	196.16	196.20	195.88	196.00	5	430750
2020-06-23 13:45	195.98	196.08	195.93	196.00	5	133960
2020-06-23 13:50	195.98	195.99	195.85	195.99	5	90300
2020-06-23 13:55	195.95	196.00	195.93	195.96	5	143200
2020-06-23 14:00	195.96	195.96	195.57	195.70	5	452440
2020-06-23 14:05	195.71	195.78	195.53	195.61	5	110910
2020-06-23 14:10	195.58	195.65	195.41	195.42	5	185680
2020-06-23 14:15	195.44	195.58	195.36	195.46	5	232140
2020-06-23 14:20	195.45	195.60	195.44	195.57	5	192980
2020-06-23 14:25	195.56	195.65	195.48	195.60	5	158290
2020-06-23 14:30	195.60	195.78	195.51	195.71	5	95710
2020-06-23 14:35	195.74	195.94	195.68	195.89	5	100570
2020-06-23 14:40	195.89	195.90	195.76	195.77	5	70480
2020-06-23 14:45	195.77	195.90	195.72	195.84	5	41560
2020-06-23 14:50	195.86	195.92	195.77	195.85	5	156370
2020-06-23 14:55	195.80	195.97	195.77	195.80	5	80830
2020-06-23 15:00	195.77	195.77	195.64	195.68	5	53510
2020-06-23 15:05	195.68	195.71	195.52	195.69	5	86640
2020-06-23 15:10	195.65	195.69	195.43	195.44	5	226250
2020-06-23 15:15	195.43	195.54	194.98	194.98	5	863460
2020-06-23 15:20	195.00	195.10	194.89	195.09	5	323560
2020-06-23 15:25	195.09	195.20	195.06	195.19	5	49560
2020-06-23 15:30	195.15	195.20	194.96	195.05	5	244160
2020-06-23 15:35	195.00	195.05	194.77	194.96	5	192420
2020-06-23 15:40	194.95	195.03	194.86	194.98	5	56240
2020-06-23 15:45	194.99	195.15	194.89	195.15	5	398470
2020-06-23 15:50	195.16	195.19	194.98	194.99	5	62670
2020-06-23 15:55	195.02	195.24	195.00	195.24	5	54970
2020-06-23 16:00	195.24	195.44	195.16	195.31	5	225390
2020-06-23 16:05	195.35	195.38	195.20	195.21	5	56440
2020-06-23 16:10	195.26	195.27	195.09	195.15	5	30880
2020-06-23 16:15	195.17	195.39	195.11	195.37	5	63540
2020-06-23 16:20	195.37	195.54	195.33	195.52	5	319880
2020-06-23 16:25	195.52	195.53	195.30	195.36	5	161070
2020-06-23 16:30	195.41	195.43	195.21	195.34	5	83420
2020-06-23 16:35	195.30	195.41	195.20	195.36	5	48010
2020-06-23 16:40	195.36	195.40	195.27	195.37	5	41790
2020-06-23 16:45	195.39	195.74	195.37	195.65	5	307390
2020-06-23 16:50	195.67	195.79	195.66	195.75	5	122990
2020-06-23 16:55	195.75	195.75	195.58	195.65	5	107340
2020-06-23 17:00	195.65	195.70	195.60	195.66	5	50460
2020-06-23 17:05	195.66	195.66	195.52	195.58	5	111960
2020-06-23 17:10	195.62	195.63	195.39	195.47	5	65220
2020-06-23 17:15	195.45	195.53	195.40	195.52	5	72360
2020-06-23 17:20	195.53	195.55	195.50	195.55	5	86540
2020-06-23 17:25	195.52	195.55	195.29	195.40	5	501850
2020-06-23 17:30	195.38	195.48	195.31	195.46	5	54770
2020-06-23 17:35	195.45	195.45	195.26	195.40	5	45570
2020-06-23 17:40	195.40	195.40	195.26	195.34	5	116000
2020-06-23 17:45	195.34	195.34	195.12	195.23	5	245070
2020-06-23 17:50	195.25	195.33	195.08	195.33	5	300620
2020-06-23 17:55	195.34	195.55	195.33	195.55	5	106580
2020-06-23 18:00	195.55	195.65	195.44	195.46	5	193480
2020-06-23 18:05	195.45	195.67	195.43	195.66	5	122510
2020-06-23 18:10	195.67	195.67	195.50	195.67	5	150020
2020-06-23 18:15	195.65	195.67	195.50	195.51	5	63330
2020-06-23 18:20	195.51	195.51	195.14	195.35	5	270510
2020-06-23 18:25	195.36	195.49	195.32	195.44	5	56330
2020-06-23 18:30	195.43	195.47	195.32	195.38	5	44140
2020-06-23 18:35	195.35	195.44	195.33	195.42	5	75840
2020-06-23 18:40	195.43	195.50	195.39	195.50	5	21940
2020-06-23 18:45	195.50	195.82	195.46	195.69	5	535120
2020-06-23 18:50	195.69	195.74	195.53	195.60	5	86660
2020-06-23 18:55	195.60	195.70	195.55	195.67	5	55640
2020-06-24 10:00	195.67	195.76	195.66	195.70	5	141900
2020-06-24 10:05	195.70	195.76	195.60	195.76	5	125280
2020-06-24 10:10	195.76	195.96	195.73	195.96	5	267820
2020-06-24 10:15	195.96	196.30	195.92	196.23	5	1136880
2020-06-24 10:20	196.19	196.30	196.08	196.11	5	414270
2020-06-24 10:25	196.11	196.22	196.07	196.20	5	105240
2020-06-24 10:30	196.19	196.22	196.08	196.11	5	72590
2020-06-24 10:35	196.14	196.44	196.12	196.44	5	442990
2020-06-24 10:40	196.43	196.66	196.36	196.44	5	462560
2020-06-24 10:45	196.47	196.53	196.38	196.41	5	97920
2020-06-24 10:50	196.40	196.43	196.11	196.14	5	87840
2020-06-24 10:55	196.12	196.24	196.04	196.17	5	89210
2020-06-24 11:00	196.17	196.29	196.07	196.11	5	80770
2020-06-24 11:05	196.09	196.25	196.01	196.18	5	149800
2020-06-24 11:10	196.19	196.27	196.16	196.21	5	84820
2020-06-24 11:15	196.17	196.32	196.08	196.28	5	173180
2020-06-24 11:20	196.28	196.55	196.24	196.44	5	437530
2020-06-24 11:25	196.44	196.64	196.38	196.60	5	201550
2020-06-24 11:30	196.63	196.67	196.55	196.59	5	238250
2020-06-24 11:35	196.65	196.71	196.57	196.68	5	332050
2020-06-24 11:40	196.67	196.74	196.64	196.66	5	235270
2020-06-24 11:45	196.69	196.74	196.62	196.66	5	152120
2020-06-24 11:50	196.66	196.69	196.60	196.61	5	102610
2020-06-24 11:55	196.64	196.68	196.50	196.67	5	470580
2020-06-24 12:00	196.62	196.76	196.52	196.76	5	530430
2020-06-24 12:05	196.76	197.17	196.74	197.00	5	1139970
2020-06-24 12:10	197.20	197.20	197.20	197.20	5	831400
2020-06-24 12:15	197.20	197.20	197.20	197.20	5	24180
2020-06-24 12:20	197.20	197.48	197.10	197.30	5	243100
2020-06-24 12:25	197.35	197.40	197.21	197.35	5	79770
2020-06-24 12:30	197.35	197.39	197.20	197.21	5	78090
2020-06-24 12:35	197.21	197.34	197.08	197.10	5	63140
2020-06-24 12:40	197.10	197.20	197.08	197.19	5	53420
2020-06-24 12:45	197.18	197.18	197.00	197.09	5	38090
2020-06-24 12:50	197.10	197.18	197.09	197.09	5	71860
2020-06-24 12:55	197.15	197.19	197.10	197.18	5	10950
2020-06-24 13:00	197.11	197.19	197.06	197.11	5	128160
2020-06-24 13:05	197.06	197.18	197.06	197.10	5	29260
2020-06-24 13:10	197.10	197.10	196.95	197.08	5	183890
2020-06-24 13:15	197.10	197.12	197.05	197.05	5	45960
2020-06-24 13:20	197.05	197.06	196.98	197.06	5	285810
2020-06-24 13:25	197.06	197.10	197.04	197.08	5	10950
2020-06-24 13:30	197.06	197.12	197.04	197.10	5	18730
2020-06-24 13:35	197.06	197.14	197.04	197.14	5	25940
2020-06-24 13:40	197.10	197.22	197.05	197.18	5	64600
2020-06-24 13:45	197.14	197.18	197.07	197.10	5	6350
2020-06-24 13:50	197.11	197.18	197.08	197.08	5	8180
2020-06-24 13:55	197.17	197.17	197.07	197.15	5	19950
2020-06-24 14:00	197.09	197.16	197.07	197.11	5	5640
2020-06-24 14:05	197.11	197.16	197.06	197.10	5	24060
2020-06-24 14:10	197.14	197.15	197.05	197.10	5	34110
2020-06-24 14:15	197.10	197.13	197.05	197.13	5	2940
2020-06-24 14:20	197.13	197.15	197.05	197.10	5	10100
2020-06-24 14:25	197.10	197.15	197.06	197.11	5	12850
2020-06-24 14:30	197.12	197.15	197.11	197.15	5	3020
2020-06-24 14:35	197.15	197.15	197.10	197.11	5	5230
2020-06-24 14:40	197.11	197.15	197.04	197.05	5	38610
2020-06-24 14:45	197.10	197.15	197.06	197.06	5	18210
2020-06-24 14:50	197.13	197.15	197.06	197.12	5	14230
2020-06-24 14:55	197.12	197.12	197.06	197.10	5	10550
2020-06-24 15:00	197.10	197.10	197.06	197.10	5	5400
2020-06-24 15:05	197.10	197.10	197.03	197.03	5	43630
2020-06-24 15:10	197.06	197.06	197.03	197.05	5	12800
2020-06-24 15:15	197.04	197.09	197.03	197.05	5	40590
2020-06-24 15:20	197.05	197.10	197.05	197.08	5	13080
2020-06-24 15:25	197.08	197.12	197.05	197.08	5	9190
2020-06-24 15:30	197.08	197.08	197.05	197.06	5	10500
2020-06-24 15:35	197.05	197.15	197.05	197.11	5	20800
2020-06-24 15:40	197.11	197.15	197.05	197.15	5	20890
2020-06-24 15:45	197.14	197.15	197.06	197.08	5	7320
2020-06-24 15:50	197.14	197.15	197.10	197.10	5	6680
2020-06-24 15:55	197.15	197.20	197.10	197.11	5	41110
2020-06-24 16:00	197.18	197.20	197.12	197.12	5	32850
2020-06-24 16:05	197.13	197.20	197.12	197.13	5	2920
2020-06-24 16:10	197.18	197.22	197.12	197.20	5	28790
2020-06-24 16:15	197.21	197.31	197.21	197.28	5	75300
2020-06-24 16:20	197.28	197.31	197.21	197.26	5	20220
2020-06-24 16:25	197.26	197.31	197.21	197.30	5	51700
2020-06-24 16:30	197.24	197.30	197.20	197.25	5	9310
2020-06-24 16:35	197.20	197.25	197.17	197.20	5	24090
2020-06-24 16:40	197.24	197.24	197.10	197.24	5	67370
2020-06-24 16:45	197.15	197.25	197.15	197.24	5	4800
2020-06-24 16:50	197.24	197.25	197.17	197.25	5	8690
2020-06-24 16:55	197.23	197.30	197.16	197.17	5	73250
2020-06-24 17:00	197.20	197.28	197.17	197.20	5	44020
2020-06-24 17:05	199.21	200.36	198.53	200.11	5	3324750
2020-06-24 17:10	200.11	200.79	200.08	200.35	5	1818800
2020-06-24 17:15	200.31	200.96	200.31	200.95	5	1100850
2020-06-24 17:20	200.90	201.70	200.85	201.54	5	1844190
2020-06-24 17:25	201.56	201.74	201.01	201.25	5	1051810
2020-06-24 17:30	201.27	201.60	201.20	201.52	5	776280
2020-06-24 17:35	201.52	201.75	201.30	201.37	5	671710
2020-06-24 17:40	201.38	201.64	201.16	201.61	5	735400
2020-06-24 17:45	201.62	201.70	201.17	201.54	5	713570
2020-06-24 17:50	201.56	201.67	201.30	201.34	5	497910
2020-06-24 17:55	201.34	201.48	201.05	201.10	5	433950
2020-06-24 18:00	201.13	201.30	201.01	201.23	5	401060
2020-06-24 18:05	201.23	201.48	201.04	201.15	5	748330
2020-06-24 18:10	201.20	201.23	200.66	200.82	5	872840
2020-06-24 18:15	200.89	200.98	200.73	200.86	5	609410
2020-06-24 18:20	200.83	200.94	200.55	200.75	5	564220
2020-06-24 18:25	200.75	200.94	200.30	200.37	5	547960
2020-06-24 18:30	200.37	200.71	200.34	200.47	5	425280
2020-06-24 18:35	200.46	200.48	199.86	199.91	5	2064460
2020-06-24 18:40	199.91	200.00	199.66	199.90	5	587980
2020-06-24 18:45	199.85	199.90	199.62	199.86	5	841690
2020-06-24 18:50	199.86	199.90	199.80	199.86	5	490920
2020-06-24 18:55	199.86	199.96	199.51	199.58	5	832870
2020-06-25 10:00	199.57	199.79	199.57	199.75	5	100060
2020-06-25 10:05	199.75	199.76	199.27	199.48	5	1430980
2020-06-25 10:10	199.49	199.50	199.19	199.25	5	651870
2020-06-25 10:15	199.21	199.46	199.09	199.23	5	690800
2020-06-25 10:20	199.22	199.67	199.19	199.61	5	246960
2020-06-25 10:25	199.61	199.75	199.52	199.74	5	343830
2020-06-25 10:30	199.74	199.95	199.60	199.95	5	316360
2020-06-25 10:35	199.94	200.07	199.90	199.99	5	435240
2020-06-25 10:40	200.00	200.00	199.71	199.76	5	127790
2020-06-25 10:45	199.75	199.90	199.72	199.85	5	105500
2020-06-25 10:50	199.85	200.07	199.73	199.78	5	291100
2020-06-25 10:55	199.77	199.96	199.77	199.90	5	150310
2020-06-25 11:00	199.92	199.98	199.80	199.82	5	66440
2020-06-25 11:05	199.85	200.10	199.82	199.98	5	168080
2020-06-25 11:10	199.98	200.00	199.90	199.99	5	89830
2020-06-25 11:15	199.99	200.36	199.90	200.34	5	669760
2020-06-25 11:20	200.34	200.37	200.06	200.14	5	256830
2020-06-25 11:25	200.14	200.20	199.84	199.95	5	269460
2020-06-25 11:30	199.89	200.00	199.60	199.83	5	437580
2020-06-25 11:35	199.81	199.87	199.35	199.59	5	288720
2020-06-25 11:40	199.60	199.62	199.41	199.47	5	164780
2020-06-25 11:45	199.49	199.53	199.43	199.49	5	123350
2020-06-25 11:50	199.46	199.49	199.35	199.48	5	118280
2020-06-25 11:55	199.48	199.50	199.26	199.48	5	213510
2020-06-25 12:00	199.48	199.64	199.41	199.64	5	328380
2020-06-25 12:05	199.64	200.00	199.64	199.99	5	231900
2020-06-25 12:10	199.99	199.99	199.70	199.83	5	287160
2020-06-25 12:15	199.83	199.93	199.75	199.93	5	171750
2020-06-25 12:20	199.89	199.95	199.66	199.71	5	97170
2020-06-25 12:25	199.70	199.77	199.60	199.69	5	55650
2020-06-25 12:30	199.68	199.72	199.55	199.70	5	140940
2020-06-25 12:35	199.70	199.76	199.54	199.68	5	116950
2020-06-25 12:40	199.68	199.72	199.57	199.68	5	44000
2020-06-25 12:45	199.68	199.70	199.53	199.60	5	103490
2020-06-25 12:50	199.60	199.68	199.58	199.65	5	61570
2020-06-25 12:55	199.61	199.72	199.45	199.72	5	267230
2020-06-25 13:00	199.70	199.82	199.64	199.80	5	97190
2020-06-25 13:05	199.80	199.96	199.74	199.94	5	124750
2020-06-25 13:10	199.90	200.08	199.89	200.00	5	379330
2020-06-25 13:15	200.00	200.06	199.90	199.90	5	88620
2020-06-25 13:20	199.97	199.97	199.81	199.88	5	76240
2020-06-25 13:25	199.88	200.04	199.75	200.00	5	218330
2020-06-25 13:30	200.00	200.10	199.78	199.83	5	168620
2020-06-25 13:35	199.83	199.92	199.72	199.84	5	150290
2020-06-25 13:40	199.82	199.92	199.77	199.88	5	105700
2020-06-25 13:45	199.90	199.91	199.41	199.56	5	448830
2020-06-25 13:50	199.52	199.82	199.50	199.75	5	80750
2020-06-25 13:55	199.72	199.82	199.61	199.79	5	99530
2020-06-25 14:00	199.82	199.87	199.72	199.80	5	74430
2020-06-25 14:05	199.82	199.82	199.62	199.62	5	65830
2020-06-25 14:10	199.62	199.78	199.50	199.78	5	254950
2020-06-25 14:15	199.75	199.89	199.58	199.87	5	132450
2020-06-25 14:20	199.85	199.89	199.72	199.86	5	135620
2020-06-25 14:25	199.89	199.91	199.63	199.70	5	122300
2020-06-25 14:30	199.70	199.70	199.55	199.64	5	47920
2020-06-25 14:35	199.64	199.98	199.50	199.96	5	335810
2020-06-25 14:40	199.96	199.99	199.80	199.88	5	195420
2020-06-25 14:45	199.92	199.96	199.81	199.91	5	95600
2020-06-25 14:50	199.91	199.97	199.88	199.94	5	41020
2020-06-25 14:55	199.94	199.96	199.83	199.84	5	99750
2020-06-25 15:00	199.83	199.92	199.80	199.89	5	117860
2020-06-25 15:05	199.90	200.23	199.72	199.90	5	1069370
2020-06-25 15:10	199.92	199.98	199.54	199.64	5	129930
2020-06-25 15:15	199.64	199.66	199.30	199.45	5	516240
2020-06-25 15:20	199.45	199.63	199.33	199.33	5	111310
2020-06-25 15:25	199.33	199.38	199.23	199.23	5	505640
2020-06-25 15:30	199.23	199.26	198.80	198.99	5	1030220
2020-06-25 15:35	198.96	199.28	198.90	199.26	5	438600
2020-06-25 15:40	199.21	199.42	199.21	199.30	5	213360
2020-06-25 15:45	199.30	199.40	199.09	199.25	5	128600
2020-06-25 15:50	199.30	199.56	199.28	199.51	5	120830
2020-06-25 15:55	199.51	199.58	199.32	199.46	5	191560
2020-06-25 16:00	199.46	199.74	199.35	199.62	5	455830
2020-06-25 16:05	199.61	199.61	199.36	199.50	5	149240
2020-06-25 16:10	199.50	199.65	199.49	199.52	5	156550
2020-06-25 16:15	199.54	199.95	199.50	199.83	5	736030
2020-06-25 16:20	199.88	199.98	199.81	199.95	5	488630
2020-06-25 16:25	199.98	199.98	199.67	199.77	5	413860
2020-06-25 16:30	199.71	199.79	199.58	199.60	5	279120
2020-06-25 16:35	199.64	199.84	199.46	199.50	5	595380
2020-06-25 16:40	199.50	199.72	199.47	199.58	5	217610
2020-06-25 16:45	199.95	199.95	199.95	199.95	5	982490
2020-06-25 16:50	199.30	199.30	199.30	199.30	5	22270
2020-06-25 16:55	199.30	199.44	199.13	199.33	5	158970
2020-06-25 17:00	199.33	199.64	199.20	199.62	5	78980
2020-06-25 17:05	199.58	199.61	199.42	199.50	5	24400
2020-06-25 17:10	199.45	199.52	199.35	199.47	5	43150
2020-06-25 17:15	199.48	199.62	199.45	199.58	5	15810
2020-06-25 17:20	199.57	199.57	199.44	199.47	5	16410
2020-06-25 17:25	199.47	199.57	199.39	199.50	5	25330
2020-06-25 17:30	199.50	199.56	199.50	199.56	5	3170
2020-06-25 17:35	199.56	199.60	199.45	199.58	5	17040
2020-06-25 17:40	199.58	199.66	199.50	199.56	5	72190
2020-06-25 17:45	199.64	199.65	199.52	199.53	5	18430
2020-06-25 17:50	199.63	199.64	199.41	199.54	5	20740
2020-06-25 17:55	199.46	199.54	199.34	199.44	5	36890
2020-06-25 18:00	199.45	199.45	199.28	199.35	5	28690
2020-06-25 18:05	199.38	199.39	199.21	199.29	5	48080
2020-06-25 18:10	199.29	199.38	199.22	199.37	5	11850
2020-06-25 18:15	199.37	199.44	199.23	199.42	5	38050
2020-06-25 18:20	199.42	199.49	199.32	199.49	5	10740
2020-06-25 18:25	199.46	199.50	199.40	199.45	5	16330
2020-06-25 18:30	199.49	199.49	199.45	199.48	5	7810
2020-06-25 18:35	199.48	199.49	199.45	199.49	5	7670
2020-06-25 18:40	199.49	199.54	199.44	199.54	5	15620
2020-06-25 18:45	199.54	199.54	199.50	199.54	5	6230
2020-06-25 18:50	199.50	199.54	199.45	199.54	5	19470
2020-06-25 18:55	199.50	199.56	199.50	199.56	5	54760
2020-06-26 10:00	199.56	199.59	199.49	199.59	5	47960
2020-06-26 10:05	199.60	199.60	199.49	199.57	5	48880
2020-06-26 10:10	199.55	199.60	199.52	199.52	5	20000
2020-06-26 10:15	199.59	199.70	199.52	199.65	5	56510
2020-06-26 10:20	199.65	199.74	199.50	199.67	5	84280
2020-06-26 10:25	199.69	199.73	199.61	199.70	5	13940
2020-06-26 10:30	199.70	199.90	199.65	199.80	5	61260
2020-06-26 10:35	199.75	199.78	199.67	199.75	5	26540
2020-06-26 10:40	199.75	199.94	199.60	199.75	5	85950
2020-06-26 10:45	199.75	199.75	199.67	199.67	5	9760
2020-06-26 10:50	199.73	199.74	199.65	199.74	5	7470
2020-06-26 10:55	199.74	199.95	199.70	199.88	5	67100
2020-06-26 11:00	199.88	199.88	199.76	199.76	5	12460
2020-06-26 11:05	199.77	199.85	199.76	199.84	5	13240
2020-06-26 11:10	199.84	199.84	199.79	199.81	5	10170
2020-06-26 11:15	199.81	199.84	199.79	199.84	5	3850
2020-06-26 11:20	199.84	199.84	199.77	199.78	5	6470
2020-06-26 11:25	199.78	199.85	199.75	199.85	5	61690
2020-06-26 11:30	199.85	199.94	199.80	199.82	5	120160
2020-06-26 11:35	199.89	199.91	199.75	199.88	5	43290
2020-06-26 11:40	199.88	199.91	199.80	199.90	5	60940
2020-06-26 11:45	199.83	199.91	199.81	199.89	5	10770
2020-06-26 11:50	199.86	199.94	199.86	199.93	5	25830
2020-06-26 11:55	199.93	200.00	199.87	199.99	5	201800
2020-06-26 12:00	199.95	200.00	199.86	199.96	5	30330
2020-06-26 12:05	199.96	199.96	199.87	199.88	5	33140
2020-06-26 12:10	199.88	199.94	199.83	199.92	5	14670
2020-06-26 12:15	199.90	199.93	199.84	199.90	5	8420
2020-06-26 12:20	199.88	199.94	199.79	199.94	5	45680
2020-06-26 12:25	199.94	199.94	199.87	199.88	5	3940
2020-06-26 12:30	199.88	199.95	199.87	199.95	5	19380
2020-06-26 12:35	199.96	200.00	199.89	199.99	5	35620
2020-06-26 12:40	199.70	199.70	198.70	199.05	5	1443160
2020-06-26 12:45	199.10	199.41	198.76	198.77	5	1492700
2020-06-26 12:50	198.77	198.92	198.30	198.64	5	1191850
2020-06-26 12:55	198.64	198.87	198.42	198.53	5	571800
2020-06-26 13:00	198.52	198.61	198.08	198.28	5	1034200
2020-06-26 13:05	198.26	198.70	198.08	198.69	5	446880
2020-06-26 13:10	198.69	198.75	198.50	198.75	5	274820
2020-06-26 13:15	198.75	199.00	198.55	198.80	5	302250
2020-06-26 13:20	198.80	198.90	198.57	198.83	5	200460
2020-06-26 13:25	198.83	199.16	198.65	199.13	5	301300
2020-06-26 13:30	199.14	199.27	199.05	199.07	5	182700
2020-06-26 13:35	199.06	199.47	198.95	199.47	5	379470
2020-06-26 13:40	199.47	199.49	199.15	199.22	5	259980
2020-06-26 13:45	199.15	199.34	199.07	199.25	5	154810
2020-06-26 13:50	199.25	199.49	199.17	199.25	5	261440
2020-06-26 13:55	199.25	199.44	199.21	199.32	5	91750
2020-06-26 14:00	199.35	199.90	199.29	199.90	5	1139670
2020-06-26 14:05	199.90	199.94	199.52	199.56	5	290450
2020-06-26 14:10	199.56	199.74	199.55	199.72	5	177410
2020-06-26 14:15	199.72	199.88	199.62	199.81	5	135680
2020-06-26 14:20	199.80	199.84	199.63	199.76	5	87810
2020-06-26 14:25	199.80	199.90	199.76	199.86	5	156250
2020-06-26 14:30	199.81	199.88	199.65	199.83	5	145680
2020-06-26 14:35	199.87	199.87	199.65	199.66	5	120260
2020-06-26 14:40	199.66	199.66	199.17	199.24	5	496890
2020-06-26 14:45	199.24	199.56	199.05	199.33	5	243750
2020-06-26 14:50	199.34	199.43	199.30	199.42	5	35770
2020-06-26 14:55	199.42	199.42	199.20	199.22	5	117020
2020-06-26 15:00	199.20	199.20	198.88	199.02	5	504560
2020-06-26 15:05	199.06	199.16	198.92	199.15	5	175460
2020-06-26 15:10	199.14	199.32	199.13	199.27	5	98570
2020-06-26 15:15	199.26	199.29	199.08	199.10	5	130260
2020-06-26 15:20	199.10	199.36	199.10	199.32	5	77130
2020-06-26 15:25	199.24	199.49	199.19	199.48	5	129930
2020-06-26 15:30	199.40	199.49	199.36	199.39	5	39170
2020-06-26 15:35	199.36	199.53	199.31	199.53	5	105700
2020-06-26 15:40	199.53	199.63	199.38	199.49	5	74080
2020-06-26 15:45	199.49	199.63	199.46	199.55	5	35690
2020-06-26 15:50	199.55	199.60	199.41	199.42	5	126570
2020-06-26 15:55	199.42	199.42	199.14	199.40	5	179170
2020-06-26 16:00	199.40	199.42	199.30	199.33	5	55480
2020-06-26 16:05	199.31	199.42	199.30	199.41	5	59850
2020-06-26 16:10	199.41	199.42	199.34	199.41	5	46970
2020-06-26 16:15	199.42	199.87	199.36	199.77	5	318920
2020-06-26 16:20	199.77	199.77	199.45	199.58	5	80980
2020-06-26 16:25	199.58	199.66	199.50	199.50	5	37720
2020-06-26 16:30	199.57	199.63	199.40	199.54	5	124410
2020-06-26 16:35	199.60	199.60	199.38	199.40	5	86070
2020-06-26 16:40	199.44	199.44	199.24	199.24	5	118690
2020-06-26 16:45	199.25	199.29	199.21	199.24	5	170050
2020-06-26 16:50	199.24	199.43	199.21	199.33	5	236290
2020-06-26 16:55	199.30	199.60	199.30	199.51	5	199720
2020-06-26 17:00	199.53	199.56	199.30	199.35	5	67570
2020-06-26 17:05	199.38	199.53	199.32	199.50	5	33620
2020-06-26 17:10	199.45	199.49	199.21	199.23	5	275990
2020-06-26 17:15	199.27	199.32	199.17	199.30	5	88380
2020-06-26 17:20	199.29	199.44	199.03	199.14	5	223100
2020-06-26 17:25	199.10	199.29	199.03	199.21	5	141320
2020-06-26 17:30	199.26	199.39	199.23	199.28	5	97800
2020-06-26 17:35	199.29	199.41	199.26	199.33	5	207230
2020-06-26 17:40	199.33	199.45	199.21	199.45	5	121360
2020-06-26 17:45	199.45	199.48	199.23	199.25	5	65170
2020-06-26 17:50	199.28	199.39	199.23	199.32	5	91280
2020-06-26 17:55	199.33	199.38	199.12	199.19	5	60250
2020-06-26 18:00	199.15	199.26	199.05	199.20	5	211490
2020-06-26 18:05	199.20	199.26	199.07	199.18	5	95430
2020-06-26 18:10	199.18	199.25	198.87	199.09	5	558560
2020-06-26 18:15	199.09	199.16	198.93	199.00	5	192510
2020-06-26 18:20	199.00	199.20	199.00	199.06	5	143090
2020-06-26 18:25	199.06	199.24	198.91	199.19	5	261710
2020-06-26 18:30	199.19	199.22	198.96	199.00	5	233750
2020-06-26 18:35	199.03	199.15	198.90	199.15	5	188200
2020-06-26 18:40	199.15	199.15	198.97	198.98	5	86240
2020-06-26 18:45	198.98	199.05	198.91	198.93	5	126570
2020-06-26 18:50	198.93	199.20	198.91	199.15	5	219590
2020-06-26 18:55	199.15	199.16	198.90	198.99	5	153690
2020-06-29 10:00	198.99	199.25	198.97	199.06	5	298620
2020-06-29 10:05	199.06	199.12	198.96	199.05	5	316020
2020-06-29 10:10	199.05	199.15	198.82	198.98	5	379890
2020-06-29 10:15	198.97	198.97	198.63	198.66	5	442160
