_date_,_close_,_high_,_low_,_open_
2020-06-25 15:00,199.89,199.92,199.80,199.83
2020-06-25 15:05,199.90,200.23,199.72,199.90
2020-06-25 15:10,199.64,199.98,199.54,199.92
2020-06-25 15:15,199.45,199.66,199.30,199.64
2020-06-25 15:20,199.33,199.63,199.33,199.45
2020-06-25 15:25,199.23,199.38,199.23,199.33
2020-06-25 15:30,198.99,199.26,198.80,199.23
2020-06-25 15:35,199.26,199.28,198.90,198.96
2020-06-25 15:40,199.30,199.42,199.21,199.21
2020-06-25 15:45,199.25,199.40,199.09,199.30
2020-06-25 15:50,199.51,199.56,199.28,199.30
2020-06-25 15:55,199.46,199.58,199.32,199.51
2020-06-25 16:00,199.62,199.74,199.35,199.46
2020-06-25 16:05,199.50,199.61,199.36,199.61
2020-06-25 16:10,199.52,199.65,199.49,199.50
2020-06-25 16:15,199.83,199.95,199.50,199.54
2020-06-25 16:20,199.95,199.98,199.81,199.88
2020-06-25 16:25,199.77,199.98,199.67,199.98
2020-06-25 16:30,199.60,199.79,199.58,199.71
2020-06-25 16:35,199.50,199.84,199.46,199.64
2020-06-25 16:40,199.58,199.72,199.47,199.50
2020-06-25 16:45,199.95,199.95,199.95,199.95
2020-06-25 16:50,199.30,199.30,199.30,199.30
2020-06-25 16:55,199.33,199.44,199.13,199.30
2020-06-25 17:00,199.62,199.64,199.20,199.33
2020-06-25 17:05,199.50,199.61,199.42,199.58
2020-06-25 17:10,199.47,199.52,199.35,199.45
2020-06-25 17:15,199.58,199.62,199.45,199.48
2020-06-25 17:20,199.47,199.57,199.44,199.57
2020-06-25 17:25,199.50,199.57,199.39,199.47
2020-06-25 17:30,199.56,199.56,199.50,199.50
2020-06-25 17:35,199.58,199.60,199.45,199.56
2020-06-25 17:40,199.56,199.66,199.50,199.58
2020-06-25 17:45,199.53,199.65,199.52,199.64
2020-06-25 17:50,199.54,199.64,199.41,199.63
2020-06-25 17:55,199.44,199.54,199.34,199.46
2020-06-25 18:00,199.35,199.45,199.28,199.45
2020-06-25 18:05,199.29,199.39,199.21,199.38
2020-06-25 18:10,199.37,199.38,199.22,199.29
2020-06-25 18:15,199.42,199.44,199.23,199.37
2020-06-25 18:20,199.49,199.49,199.32,199.42
2020-06-25 18:25,199.45,199.50,199.40,199.46
2020-06-25 18:30,199.48,199.49,199.45,199.49
2020-06-25 18:35,199.49,199.49,199.45,199.48
2020-06-25 18:40,199.54,199.54,199.44,199.49
2020-06-25 18:45,199.54,199.54,199.50,199.54
2020-06-25 18:50,199.54,199.54,199.45,199.50
2020-06-25 18:55,199.56,199.56,199.50,199.50
2020-06-26 10:00,199.59,199.59,199.49,199.56
2020-06-26 10:05,199.57,199.60,199.49,199.60
2020-06-26 10:10,199.52,199.60,199.52,199.55
2020-06-26 10:15,199.65,199.70,199.52,199.59
2020-06-26 10:20,199.67,199.74,199.50,199.65
2020-06-26 10:25,199.70,199.73,199.61,199.69
2020-06-26 10:30,199.80,199.90,199.65,199.70
2020-06-26 10:35,199.75,199.78,199.67,199.75
2020-06-26 10:40,199.75,199.94,199.60,199.75
2020-06-26 10:45,199.67,199.75,199.67,199.75
2020-06-26 10:50,199.74,199.74,199.65,199.73
2020-06-26 10:55,199.88,199.95,199.70,199.74
2020-06-26 11:00,199.76,199.88,199.76,199.88
2020-06-26 11:05,199.84,199.85,199.76,199.77
2020-06-26 11:10,199.81,199.84,199.79,199.84
2020-06-26 11:15,199.84,199.84,199.79,199.81
2020-06-26 11:20,199.78,199.84,199.77,199.84
2020-06-26 11:25,199.85,199.85,199.75,199.78
2020-06-26 11:30,199.82,199.94,199.80,199.85
2020-06-26 11:35,199.88,199.91,199.75,199.89
2020-06-26 11:40,199.90,199.91,199.80,199.88
2020-06-26 11:45,199.89,199.91,199.81,199.83
2020-06-26 11:50,199.93,199.94,199.86,199.86
2020-06-26 11:55,199.99,200.00,199.87,199.93
2020-06-26 12:00,199.96,200.00,199.86,199.95
2020-06-26 12:05,199.88,199.96,199.87,199.96
2020-06-26 12:10,199.92,199.94,199.83,199.88
2020-06-26 12:15,199.90,199.93,199.84,199.90
2020-06-26 12:20,199.94,199.94,199.79,199.88
2020-06-26 12:25,199.88,199.94,199.87,199.94
2020-06-26 12:30,199.95,199.95,199.87,199.88
2020-06-26 12:35,199.99,200.00,199.89,199.96
2020-06-26 12:40,199.05,199.70,198.70,199.70
2020-06-26 12:45,198.77,199.41,198.76,199.10
2020-06-26 12:50,198.64,198.92,198.30,198.77
2020-06-26 12:55,198.53,198.87,198.42,198.64
2020-06-26 13:00,198.28,198.61,198.08,198.52
2020-06-26 13:05,198.69,198.70,198.08,198.26
2020-06-26 13:10,198.75,198.75,198.50,198.69
2020-06-26 13:15,198.80,199.00,198.55,198.75
2020-06-26 13:20,198.83,198.90,198.57,198.80
2020-06-26 13:25,199.13,199.16,198.65,198.83
2020-06-26 13:30,199.07,199.27,199.05,199.14
2020-06-26 13:35,199.47,199.47,198.95,199.06
2020-06-26 13:40,199.22,199.49,199.15,199.47
2020-06-26 13:45,199.25,199.34,199.07,199.15
2020-06-26 13:50,199.25,199.49,199.17,199.25
2020-06-26 13:55,199.32,199.44,199.21,199.25
2020-06-26 14:00,199.90,199.90,199.29,199.35
2020-06-26 14:05,199.56,199.94,199.52,199.90
2020-06-26 14:10,199.72,199.74,199.55,199.56
2020-06-26 14:15,199.81,199.88,199.62,199.72
2020-06-26 14:20,199.76,199.84,199.63,199.80
2020-06-26 14:25,199.86,199.90,199.76,199.80
2020-06-26 14:30,199.83,199.88,199.65,199.81
2020-06-26 14:35,199.66,199.87,199.65,199.87
2020-06-26 14:40,199.24,199.66,199.17,199.66
2020-06-26 14:45,199.33,199.56,199.05,199.24
2020-06-26 14:50,199.42,199.43,199.30,199.34
2020-06-26 14:55,199.22,199.42,199.20,199.42
2020-06-26 15:00,199.02,199.20,198.88,199.20
2020-06-26 15:05,199.15,199.16,198.92,199.06
2020-06-26 15:10,199.27,199.32,199.13,199.14
2020-06-26 15:15,199.10,199.29,199.08,199.26
2020-06-26 15:20,199.32,199.36,199.10,199.10
2020-06-26 15:25,199.48,199.49,199.19,199.24
2020-06-26 15:30,199.39,199.49,199.36,199.40
2020-06-26 15:35,199.53,199.53,199.31,199.36
2020-06-26 15:40,199.49,199.63,199.38,199.53
2020-06-26 15:45,199.55,199.63,199.46,199.49
2020-06-26 15:50,199.42,199.60,199.41,199.55
2020-06-26 15:55,199.40,199.42,199.14,199.42
2020-06-26 16:00,199.33,199.42,199.30,199.40
2020-06-26 16:05,199.41,199.42,199.30,199.31
2020-06-26 16:10,199.41,199.42,199.34,199.41
2020-06-26 16:15,199.77,199.87,199.36,199.42
2020-06-26 16:20,199.58,199.77,199.45,199.77
2020-06-26 16:25,199.50,199.66,199.50,199.58
2020-06-26 16:30,199.54,199.63,199.40,199.57
2020-06-26 16:35,199.40,199.60,199.38,199.60
2020-06-26 16:40,199.24,199.44,199.24,199.44
2020-06-26 16:45,199.24,199.29,199.21,199.25
2020-06-26 16:50,199.33,199.43,199.21,199.24
2020-06-26 16:55,199.51,199.60,199.30,199.30
2020-06-26 17:00,199.35,199.56,199.30,199.53
2020-06-26 17:05,199.50,199.53,199.32,199.38
2020-06-26 17:10,199.23,199.49,199.21,199.45
2020-06-26 17:15,199.30,199.32,199.17,199.27
2020-06-26 17:20,199.14,199.44,199.03,199.29
2020-06-26 17:25,199.21,199.29,199.03,199.10
2020-06-26 17:30,199.28,199.39,199.23,199.26
2020-06-26 17:35,199.33,199.41,199.26,199.29
2020-06-26 17:40,199.45,199.45,199.21,199.33
2020-06-26 17:45,199.25,199.48,199.23,199.45
2020-06-26 17:50,199.32,199.39,199.23,199.28
2020-06-26 17:55,199.19,199.38,199.12,199.33
2020-06-26 18:00,199.20,199.26,199.05,199.15
2020-06-26 18:05,199.18,199.26,199.07,199.20
2020-06-26 18:10,199.09,199.25,198.87,199.18
2020-06-26 18:15,199.00,199.16,198.93,199.09
2020-06-26 18:20,199.06,199.20,199.00,199.00
2020-06-26 18:25,199.19,199.24,198.91,199.06
2020-06-26 18:30,199.00,199.22,198.96,199.19
2020-06-26 18:35,199.15,199.15,198.90,199.03
2020-06-26 18:40,198.98,199.15,198.97,199.15
2020-06-26 18:45,198.93,199.05,198.91,198.98
2020-06-26 18:50,199.15,199.20,198.91,198.93
2020-06-26 18:55,198.99,199.16,198.90,199.15
2020-06-29 10:00,199.06,199.25,198.97,198.99
2020-06-29 10:05,199.05,199.12,198.96,199.06
2020-06-29 10:10,198.98,199.15,198.82,199.05
2020-06-29 10:15,198.66,198.97,198.63,198.97
2020-06-29 10:20,198.64,198.73,198.53,198.66
2020-06-29 10:25,198.47,198.78,198.42,198.65
2020-06-29 10:30,198.71,198.75,198.41,198.45
2020-06-29 10:35,198.59,198.83,198.51,198.71
2020-06-29 10:40,198.70,198.89,198.50,198.60
2020-06-29 10:45,198.73,198.86,198.64,198.73
2020-06-29 10:50,198.69,198.89,198.65,198.74
2020-06-29 10:55,198.82,198.96,198.51,198.70
2020-06-29 11:00,198.85,198.92,198.65,198.82
2020-06-29 11:05,198.91,198.98,198.75,198.84
2020-06-29 11:10,198.56,198.96,198.51,198.84
2020-06-29 11:15,198.57,198.66,198.48,198.51
2020-06-29 11:20,198.52,198.59,198.46,198.53
2020-06-29 11:25,198.60,198.60,198.30,198.47
2020-06-29 11:30,198.62,198.77,198.45,198.57
2020-06-29 11:35,198.48,198.59,198.36,198.57
2020-06-29 11:40,198.38,198.48,198.30,198.48
2020-06-29 11:45,198.59,198.60,198.38,198.38
2020-06-29 11:50,198.53,198.70,198.42,198.52
2020-06-29 11:55,198.42,198.69,198.41,198.53
2020-06-29 12:00,198.68,198.71,198.41,198.48
2020-06-29 12:05,198.60,198.87,198.52,198.71
2020-06-29 12:10,197.82,198.87,197.75,198.53
2020-06-29 12:15,198.43,198.50,197.78,197.82
2020-06-29 12:20,198.35,198.35,198.35,198.35
2020-06-29 12:25,198.30,198.30,198.30,198.30
2020-06-29 12:30,198.28,198.29,198.01,198.10
2020-06-29 12:35,198.30,198.30,198.22,198.28
2020-06-29 12:40,198.48,198.49,198.30,198.30
2020-06-29 12:45,198.51,198.51,198.38,198.41
2020-06-29 12:50,198.57,198.57,198.46,198.51
2020-06-29 12:55,198.50,198.58,198.47,198.55
2020-06-29 13:00,198.35,198.50,198.35,198.50
2020-06-29 13:05,198.38,198.48,198.35,198.35
2020-06-29 13:10,198.48,198.48,198.39,198.47
2020-06-29 13:15,198.44,198.49,198.40,198.48
2020-06-29 13:20,198.49,198.49,198.36,198.41
2020-06-29 13:25,198.38,198.49,198.32,198.49
2020-06-29 13:30,198.38,198.40,198.27,198.32
2020-06-29 13:35,198.41,198.42,198.30,198.37
2020-06-29 13:40,198.45,198.45,198.40,198.41
2020-06-29 13:45,198.48,198.48,198.40,198.45
2020-06-29 13:50,198.49,198.49,198.39,198.41
2020-06-29 13:55,198.48,198.49,198.38,198.41
2020-06-29 14:00,198.50,198.50,198.41,198.48
2020-06-29 14:05,198.55,198.55,198.45,198.46
2020-06-29 14:10,198.57,198.59,198.50,198.50
2020-06-29 14:15,198.56,198.58,198.50,198.57
2020-06-29 14:20,198.60,198.60,198.51,198.51
2020-06-29 14:25,198.51,198.60,198.45,198.57
2020-06-29 14:30,198.51,198.58,198.40,198.50
2020-06-29 14:35,198.54,198.58,198.41,198.58
2020-06-29 14:40,198.53,198.56,198.43,198.54
2020-06-29 14:45,198.44,198.53,198.44,198.53
2020-06-29 14:50,198.44,198.50,198.43,198.44
2020-06-29 14:55,198.40,198.47,198.30,198.43
2020-06-29 15:00,198.46,198.46,198.27,198.40
2020-06-29 15:05,198.39,198.52,198.35,198.36
2020-06-29 15:10,198.29,198.36,198.25,198.36
2020-06-29 15:15,198.10,198.35,198.09,198.30
2020-06-29 15:20,198.19,198.19,198.07,198.18
2020-06-29 15:25,198.12,198.19,198.10,198.18
2020-06-29 15:30,198.17,198.19,198.08,198.17
2020-06-29 15:35,198.27,198.33,198.10,198.17
2020-06-29 15:40,198.20,198.27,198.10,198.26
2020-06-29 15:45,198.18,198.20,198.00,198.20
2020-06-29 15:50,198.04,198.18,197.99,198.15
2020-06-29 15:55,198.08,198.08,198.00,198.04
2020-06-29 16:00,198.10,198.10,198.00,198.07
2020-06-29 16:05,198.12,198.30,198.02,198.09
2020-06-29 16:10,198.00,198.12,198.00,198.12
2020-06-29 16:15,197.90,198.04,197.90,198.04
2020-06-29 16:20,197.85,197.90,197.76,197.90
2020-06-29 16:25,198.00,198.27,197.84,197.85
2020-06-29 16:30,197.99,198.10,197.98,198.00
2020-06-29 16:35,197.98,198.10,197.93,198.00
2020-06-29 16:40,197.95,198.00,197.92,197.98
2020-06-29 16:45,198.08,198.09,197.95,197.96
2020-06-29 16:50,197.98,198.08,197.97,198.08
2020-06-29 16:55,197.99,198.09,197.98,198.00
2020-06-29 17:00,198.00,198.07,197.97,197.99
2020-06-29 17:05,197.96,198.09,197.96,198.00
2020-06-29 17:10,197.96,198.06,197.89,198.04
2020-06-29 17:15,198.09,198.47,197.55,198.00
2020-06-29 17:20,198.26,198.53,198.00,198.08
2020-06-29 17:25,198.06,198.30,198.00,198.25
2020-06-29 17:30,198.12,198.18,197.81,198.02
2020-06-29 17:35,198.08,198.29,197.86,198.10
2020-06-29 17:40,198.18,198.23,197.80,198.06
2020-06-29 17:45,198.38,198.41,198.01,198.18
2020-06-29 17:50,198.54,198.88,198.31,198.42
2020-06-29 17:55,198.44,198.81,198.31,198.56
2020-06-29 18:00,198.65,198.70,198.39,198.50
2020-06-29 18:05,198.82,198.82,198.57,198.64
2020-06-29 18:10,198.50,198.85,198.41,198.82
2020-06-29 18:15,198.48,198.50,198.30,198.50
2020-06-29 18:20,198.57,198.61,198.36,198.50
2020-06-29 18:25,198.69,198.74,198.47,198.55
2020-06-29 18:30,198.78,198.87,198.63,198.69
2020-06-29 18:35,198.76,198.85,198.74,198.78
2020-06-29 18:40,198.67,198.81,198.63,198.80
2020-06-29 18:45,198.66,198.73,198.41,198.73
2020-06-29 18:50,199.03,199.10,198.66,198.68
2020-06-29 18:55,199.00,199.18,199.00,199.05
2020-06-30 10:00,198.92,199.04,198.81,199.02
2020-06-30 10:05,198.80,198.97,198.63,198.92
2020-06-30 10:10,198.80,198.85,198.70,198.79
2020-06-30 10:15,198.75,198.85,198.70,198.78
2020-06-30 10:20,198.72,198.83,198.53,198.75
2020-06-30 10:25,198.50,198.71,198.34,198.69
2020-06-30 10:30,198.68,198.68,198.48,198.53
2020-06-30 10:35,198.70,198.71,198.50,198.66
2020-06-30 10:40,198.61,198.71,198.46,198.70
2020-06-30 10:45,198.69,198.75,198.51,198.54
2020-06-30 10:50,198.64,198.79,198.60,198.70
2020-06-30 10:55,198.15,198.64,198.04,198.64
2020-06-30 11:00,198.36,198.44,198.12,198.13
2020-06-30 11:05,198.24,198.37,198.20,198.31
2020-06-30 11:10,198.41,198.50,198.18,198.21
2020-06-30 11:15,198.44,198.50,198.26,198.43
2020-06-30 11:20,198.50,198.50,198.29,198.44
2020-06-30 11:25,198.30,198.51,198.12,198.50
2020-06-30 11:30,198.24,198.37,198.20,198.26
2020-06-30 11:35,198.12,198.34,198.10,198.23
2020-06-30 11:40,198.16,198.20,198.02,198.12
2020-06-30 11:45,198.20,198.23,198.10,198.16
2020-06-30 11:50,198.40,198.46,198.16,198.19
2020-06-30 11:55,198.38,198.50,198.34,198.43
2020-06-30 12:00,198.49,198.49,198.36,198.38
2020-06-30 12:05,198.73,198.76,198.44,198.49
2020-06-30 12:10,198.67,198.75,198.66,198.69
2020-06-30 12:15,198.70,198.73,198.58,198.65
2020-06-30 12:20,198.74,198.97,198.68,198.70
2020-06-30 12:25,198.64,198.78,198.64,198.74
2020-06-30 12:30,198.70,198.74,198.61,198.66
2020-06-30 12:35,198.59,198.72,198.58,198.70
2020-06-30 12:40,198.50,198.62,198.40,198.58
2020-06-30 12:45,198.68,198.68,198.40,198.49
2020-06-30 12:50,198.75,198.76,198.61,198.68
2020-06-30 12:55,198.81,198.81,198.70,198.71
2020-06-30 13:00,198.89,198.95,198.81,198.81
2020-06-30 13:05,198.98,199.10,198.78,198.89
2020-06-30 13:10,198.99,199.08,198.88,199.00
2020-06-30 13:15,198.81,199.03,198.81,199.01
2020-06-30 13:20,198.80,198.95,198.78,198.81
2020-06-30 13:25,198.80,198.85,198.67,198.77
2020-06-30 13:30,198.91,198.98,198.67,198.77
2020-06-30 13:35,198.88,199.03,198.85,198.88
2020-06-30 13:40,198.96,198.96,198.88,198.88
2020-06-30 13:45,198.92,199.05,198.92,198.95
2020-06-30 13:50,198.88,198.94,198.74,198.93
2020-06-30 13:55,198.83,198.90,198.77,198.89
2020-06-30 14:00,198.80,198.89,198.75,198.85
2020-06-30 14:05,198.94,199.03,198.82,198.82
2020-06-30 14:10,198.97,199.10,198.94,198.95
2020-06-30 14:15,198.93,199.04,198.93,198.97
2020-06-30 14:20,198.98,199.00,198.87,198.97
2020-06-30 14:25,198.98,199.07,198.95,199.00
2020-06-30 14:30,199.00,199.00,198.95,199.00
2020-06-30 14:35,199.23,199.32,198.96,198.97
2020-06-30 14:40,199.20,199.35,199.09,199.24
2020-06-30 14:45,199.29,199.39,199.02,199.20
2020-06-30 14:50,199.09,199.38,199.01,199.28
2020-06-30 14:55,199.28,199.28,199.07,199.09
2020-06-30 15:00,199.33,199.33,199.20,199.28
2020-06-30 15:05,199.54,199.59,199.33,199.33
2020-06-30 15:10,199.63,199.76,199.50,199.51
2020-06-30 15:15,199.71,199.83,199.62,199.62
2020-06-30 15:20,199.53,199.81,199.45,199.79
2020-06-30 15:25,199.45,199.64,199.42,199.53
2020-06-30 15:30,199.60,199.61,199.37,199.46
2020-06-30 15:35,199.85,199.86,199.58,199.60
2020-06-30 15:40,199.79,199.90,199.73,199.84
2020-06-30 15:45,199.84,200.08,199.68,199.80
2020-06-30 15:50,200.04,200.05,199.81,199.84
2020-06-30 15:55,199.95,200.35,199.90,200.04
2020-06-30 16:00,200.15,200.25,199.89,199.95
2020-06-30 16:05,200.27,200.30,200.09,200.15
2020-06-30 16:10,200.41,200.46,200.21,200.29
2020-06-30 16:15,200.16,200.48,200.03,200.44
2020-06-30 16:20,200.11,200.34,199.93,200.16
2020-06-30 16:25,200.31,200.39,200.06,200.12
2020-06-30 16:30,200.11,200.38,200.00,200.33
2020-06-30 16:35,200.01,200.16,199.82,200.12
2020-06-30 16:40,200.20,200.30,199.94,200.02
2020-06-30 16:45,200.38,200.48,200.25,200.25
2020-06-30 16:50,200.37,200.49,200.22,200.37
2020-06-30 16:55,200.79,200.79,200.79,200.79
2020-06-30 17:00,200.50,200.50,200.50,200.50
2020-06-30 17:05,200.60,200.69,200.44,200.50
2020-06-30 17:10,200.75,200.76,200.60,200.60
2020-06-30 17:15,200.89,200.90,200.70,200.77
2020-06-30 17:20,200.90,200.93,200.77,200.89
2020-06-30 17:25,200.95,200.95,200.85,200.90
2020-06-30 17:30,200.78,200.95,200.55,200.94
2020-06-30 17:35,200.81,200.87,200.72,200.75
2020-06-30 17:40,200.71,200.90,200.70,200.81
2020-06-30 17:45,200.75,200.84,200.71,200.77
2020-06-30 17:50,200.83,200.84,200.74,200.80
2020-06-30 17:55,200.85,200.85,200.76,200.83
2020-06-30 18:00,200.89,200.89,200.84,200.84
2020-06-30 18:05,200.91,200.91,200.86,200.89
2020-06-30 18:10,200.94,200.95,200.90,200.92
2020-06-30 18:15,200.85,200.94,200.80,200.90
2020-06-30 18:20,200.80,200.87,200.79,200.80
2020-06-30 18:25,200.74,200.82,200.65,200.80
2020-06-30 18:30,200.79,200.82,200.65,200.65
2020-06-30 18:35,200.75,200.84,200.75,200.79
2020-06-30 18:40,200.53,200.82,200.53,200.80
2020-06-30 18:45,200.64,200.68,200.50,200.54
2020-06-30 18:50,200.57,200.70,200.57,200.59
2020-06-30 18:55,200.41,200.60,200.41,200.56
2020-07-01 10:00,200.41,200.48,200.26,200.41
2020-07-01 10:05,200.32,200.46,200.31,200.42
2020-07-01 10:10,200.29,200.35,200.14,200.35
2020-07-01 10:15,200.34,200.35,200.24,200.25
2020-07-01 10:20,200.26,200.34,200.26,200.30
2020-07-01 10:25,200.38,200.38,200.25,200.26
2020-07-01 10:30,200.31,200.38,200.30,200.38
2020-07-01 10:35,200.30,200.37,200.26,200.30
2020-07-01 10:40,200.24,200.30,200.24,200.27
2020-07-01 10:45,200.27,200.27,200.18,200.24
2020-07-01 10:50,200.37,200.40,200.24,200.28
2020-07-01 10:55,200.50,200.50,200.30,200.36
2020-07-01 11:00,200.80,200.80,200.50,200.50
2020-07-01 11:05,200.80,200.89,200.79,200.80
2020-07-01 11:10,200.89,200.95,200.80,200.80
2020-07-01 11:15,200.99,201.10,200.90,200.90
2020-07-01 11:20,201.04,201.06,200.91,201.00
2020-07-01 11:25,201.03,201.08,201.00,201.00
2020-07-01 11:30,201.15,201.16,201.01,201.03
2020-07-01 11:35,201.09,201.16,201.02,201.15
2020-07-01 11:40,200.94,201.06,200.57,201.06
2020-07-01 11:45,200.84,200.98,200.84,200.90
2020-07-01 11:50,200.85,200.98,200.80,200.86
2020-07-01 11:55,201.00,201.06,200.84,200.86
2020-07-01 12:00,200.94,201.10,200.88,201.05
2020-07-01 12:05,201.12,201.12,200.94,200.94
2020-07-01 12:10,200.79,201.02,200.74,201.02
2020-07-01 12:15,201.00,201.01,200.79,200.79
2020-07-01 12:20,201.00,201.02,200.93,201.00
2020-07-01 12:25,200.91,201.02,200.91,201.00
2020-07-01 12:30,201.00,201.02,200.93,201.00
2020-07-01 12:35,201.02,201.02,200.93,201.00
2020-07-01 12:40,201.10,201.16,201.00,201.02
2020-07-01 12:45,201.17,201.19,201.10,201.11
2020-07-01 12:50,201.42,201.60,200.80,201.48
2020-07-01 12:55,201.58,201.90,201.40,201.42
2020-07-01 13:00,201.40,201.68,201.40,201.65
2020-07-01 13:05,201.21,201.48,200.58,201.40
2020-07-01 13:10,201.27,201.36,201.15,201.21
2020-07-01 13:15,201.71,201.71,201.20,201.27
2020-07-01 13:20,201.15,201.73,201.11,201.71
2020-07-01 13:25,201.37,201.44,201.13,201.19
2020-07-01 13:30,201.43,201.44,201.23,201.40
2020-07-01 13:35,201.24,201.45,201.11,201.43
2020-07-01 13:40,201.53,201.59,201.24,201.24
2020-07-01 13:45,201.49,201.68,201.49,201.53
2020-07-01 13:50,201.30,201.53,201.26,201.51
2020-07-01 13:55,201.41,201.47,201.24,201.32
2020-07-01 14:00,201.67,201.72,201.42,201.42
2020-07-01 14:05,201.66,201.87,201.61,201.67
2020-07-01 14:10,201.53,201.70,201.50,201.66
2020-07-01 14:15,201.46,201.58,201.32,201.58
2020-07-01 14:20,201.32,201.44,201.25,201.40
2020-07-01 14:25,201.53,201.54,201.28,201.32
2020-07-01 14:30,201.63,201.65,201.36,201.55
2020-07-01 14:35,201.66,201.66,201.48,201.62
2020-07-01 14:40,201.69,201.76,201.53,201.67
2020-07-01 14:45,201.55,201.74,201.50,201.74
2020-07-01 14:50,201.68,201.68,201.55,201.55
2020-07-01 14:55,201.81,201.85,201.62,201.68
2020-07-01 15:00,201.88,202.00,201.66,201.81
2020-07-01 15:05,201.41,201.95,201.41,201.90
2020-07-01 15:10,201.29,201.47,201.24,201.44
2020-07-01 15:15,201.24,201.42,201.24,201.29
2020-07-01 15:20,200.88,201.27,200.65,201.24
2020-07-01 15:25,200.85,201.04,200.74,200.87
2020-07-01 15:30,200.97,200.98,200.73,200.84
2020-07-01 15:35,200.97,201.16,200.90,200.97
2020-07-01 15:40,200.91,201.10,200.78,201.02
2020-07-01 15:45,200.87,201.11,200.79,200.91
2020-07-01 15:50,200.60,200.97,200.46,200.86
2020-07-01 15:55,200.68,200.87,200.52,200.53
2020-07-01 16:00,200.73,200.87,200.57,200.66
2020-07-01 16:05,200.78,200.83,200.60,200.69
2020-07-01 16:10,200.29,200.78,200.24,200.78
2020-07-01 16:15,200.32,200.45,200.23,200.33
2020-07-01 16:20,200.15,200.39,200.12,200.35
2020-07-01 16:25,200.23,200.30,200.02,200.15
2020-07-01 16:30,200.24,200.31,200.09,200.30
2020-07-01 16:35,200.37,200.43,200.20,200.25
2020-07-01 16:40,200.21,200.43,200.20,200.38
2020-07-01 16:45,200.15,200.23,200.09,200.21
2020-07-01 16:50,200.34,200.34,200.14,200.18
2020-07-01 16:55,200.33,200.36,200.16,200.28
2020-07-01 17:00,200.38,200.40,200.22,200.34
2020-07-01 17:05,200.37,200.52,200.32,200.37
2020-07-01 17:10,200.42,200.45,200.25,200.38
2020-07-01 17:15,200.41,200.55,200.27,200.43
2020-07-01 17:20,200.53,200.54,200.24,200.47
2020-07-01 17:25,200.31,200.53,200.30,200.50
2020-07-01 17:30,200.29,200.40,200.25,200.32
2020-07-01 17:35,200.17,200.33,200.15,200.33
2020-07-01 17:40,200.18,200.20,200.14,200.18
2020-07-01 17:45,200.25,200.40,200.15,200.18
2020-07-01 17:50,200.13,200.30,200.11,200.28
2020-07-01 17:55,199.98,200.17,199.82,200.14
2020-07-01 18:00,200.08,200.08,199.69,199.98
2020-07-01 18:05,200.16,200.27,200.03,200.06
2020-07-01 18:10,200.18,200.22,200.11,200.21
2020-07-01 18:15,200.14,200.30,200.10,200.18
2020-07-01 18:20,200.18,200.31,200.11,200.14
2020-07-01 18:25,200.27,200.32,200.15,200.18
2020-07-01 18:30,200.16,200.29,200.09,200.27
2020-07-01 18:35,200.48,200.50,200.04,200.14
2020-07-01 18:40,200.45,200.49,200.18,200.43
2020-07-01 18:45,200.40,200.45,200.34,200.42
2020-07-01 18:50,200.49,200.49,200.35,200.40
2020-07-01 18:55,200.72,200.75,200.43,200.49
2020-07-02 10:00,200.73,200.85,200.62,200.69
2020-07-02 10:05,200.50,200.77,200.41,200.77
2020-07-02 10:10,200.53,200.54,200.42,200.53
2020-07-02 10:15,200.42,200.54,200.42,200.53
2020-07-02 10:20,200.53,200.70,200.26,200.41
2020-07-02 10:25,200.28,200.54,200.09,200.48
2020-07-02 10:30,200.18,200.34,200.13,200.25
2020-07-02 10:35,200.29,200.30,200.10,200.18
2020-07-02 10:40,200.31,200.39,200.16,200.25
2020-07-02 10:45,200.39,200.42,200.22,200.31
2020-07-02 10:50,200.67,200.70,200.35,200.39
2020-07-02 10:55,200.76,200.80,200.58,200.67
2020-07-02 11:00,200.17,200.76,200.10,200.76
2020-07-02 11:05,199.60,200.15,199.23,200.15
2020-07-02 11:10,199.70,199.81,199.48,199.59
2020-07-02 11:15,199.67,199.81,199.57,199.70
2020-07-02 11:20,199.60,199.76,199.50,199.67
2020-07-02 11:25,199.20,199.69,199.17,199.60
2020-07-02 11:30,199.00,199.21,198.80,199.19
2020-07-02 11:35,199.16,199.22,198.80,199.04
2020-07-02 11:40,199.22,199.40,199.02,199.15
2020-07-02 11:45,198.85,199.30,198.72,199.25
2020-07-02 11:50,198.50,199.03,198.42,198.86
2020-07-02 11:55,198.91,199.00,198.40,198.50
2020-07-02 12:00,198.91,198.99,198.72,198.95
2020-07-02 12:05,198.88,198.99,198.69,198.90
2020-07-02 12:10,199.12,199.19,198.67,198.91
2020-07-02 12:15,199.41,199.44,198.99,199.12
2020-07-02 12:20,199.61,199.69,199.34,199.41
2020-07-02 12:25,198.86,199.62,198.65,199.61
2020-07-02 12:30,199.42,199.42,199.42,199.42
2020-07-02 12:35,199.38,199.38,199.38,199.38
2020-07-02 12:40,199.32,199.48,199.15,199.38
2020-07-02 12:45,199.12,199.38,199.10,199.32
2020-07-02 12:50,199.20,199.29,199.13,199.16
2020-07-02 12:55,199.27,199.29,199.18,199.25
2020-07-02 13:00,199.04,199.28,199.04,199.20
