<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;5;20200519;104000;192.5600000;192.7500000;192.2800000;192.5700000;602780
GAZP;5;20200519;104500;192.5200000;192.5900000;192.1200000;192.3500000;536570
GAZP;5;20200519;105000;192.3500000;192.3600000;191.8000000;191.8600000;675860
GAZP;5;20200519;105500;191.8600000;192.2500000;191.8000000;192.2200000;444830
GAZP;5;20200519;110000;192.2400000;192.5800000;192.1000000;192.1400000;1160480
GAZP;5;20200519;110500;192.1600000;192.3500000;191.6600000;191.7200000;771420
GAZP;5;20200519;111000;191.7800000;191.7800000;191.1000000;191.4400000;1024760
GAZP;5;20200519;111500;191.4200000;191.7000000;191.2500000;191.6500000;567530
GAZP;5;20200519;112000;191.6500000;191.7000000;191.2500000;191.3800000;659480
GAZP;5;20200519;112500;191.3400000;191.8000000;191.1700000;191.4200000;553720
GAZP;5;20200519;113000;191.3900000;191.8400000;191.2900000;191.5400000;380950
GAZP;5;20200519;113500;191.5700000;191.9500000;191.4000000;191.8700000;473130
GAZP;5;20200519;114000;191.8300000;192.3600000;191.7200000;192.2800000;356310
GAZP;5;20200519;114500;192.3500000;192.5900000;192.2400000;192.4600000;896020
GAZP;5;20200519;115000;192.4500000;192.5900000;192.2400000;192.5000000;508080
GAZP;5;20200519;115500;192.5000000;192.6200000;192.3200000;192.5000000;432440
GAZP;5;20200519;120000;192.5000000;192.8400000;192.4400000;192.5500000;671950
GAZP;5;20200519;120500;192.5500000;192.7800000;192.4000000;192.4400000;358450
GAZP;5;20200519;121000;192.4300000;192.5900000;192.0200000;192.1900000;582500
GAZP;5;20200519;121500;192.1900000;192.4200000;192.1100000;192.3500000;169500
GAZP;5;20200519;122000;192.4000000;192.6800000;192.3500000;192.6300000;405690
GAZP;5;20200519;122500;192.6100000;192.8900000;192.5100000;192.7000000;403800
GAZP;5;20200519;123000;192.6800000;192.8400000;192.5300000;192.8400000;372510
GAZP;5;20200519;123500;192.8400000;192.9400000;192.6100000;192.8700000;579790
GAZP;5;20200519;124000;192.9000000;192.9000000;192.2700000;192.3800000;604520
GAZP;5;20200519;124500;192.3700000;192.3800000;191.8100000;192.2200000;905290
GAZP;5;20200519;125000;192.2300000;192.5700000;192.2200000;192.4800000;356560
GAZP;5;20200519;125500;192.4500000;192.4700000;191.9300000;191.9600000;257370
GAZP;5;20200519;130000;191.9300000;192.1000000;191.5000000;192.0000000;722060
GAZP;5;20200519;130500;192.0100000;192.2900000;192.0000000;192.1800000;309920
GAZP;5;20200519;131000;192.1800000;192.2500000;192.0500000;192.0900000;278830
GAZP;5;20200519;131500;192.0900000;192.2500000;191.6300000;191.7000000;472440
GAZP;5;20200519;132000;191.7000000;191.8500000;191.6100000;191.8400000;335770
GAZP;5;20200519;132500;191.8400000;191.9100000;191.7000000;191.8500000;354940
GAZP;5;20200519;133000;191.8400000;191.9000000;191.5900000;191.9000000;570660
GAZP;5;20200519;133500;191.8800000;192.0900000;191.7300000;191.9600000;395510
GAZP;5;20200519;134000;191.9600000;192.2400000;191.9000000;192.2400000;383670
GAZP;5;20200519;134500;192.2400000;192.4800000;192.2000000;192.4200000;577810
GAZP;5;20200519;135000;192.4200000;192.5300000;192.2700000;192.2900000;468310
GAZP;5;20200519;135500;192.3200000;192.3200000;191.9500000;192.2100000;372890
GAZP;5;20200519;140000;192.2200000;192.3300000;192.1700000;192.2800000;165840
GAZP;5;20200519;140500;192.3000000;192.5900000;192.2100000;192.5900000;668010
GAZP;5;20200519;141000;192.5900000;192.9000000;192.5800000;192.8300000;396180
GAZP;5;20200519;141500;192.8100000;192.9400000;192.5500000;192.9100000;293930
GAZP;5;20200519;142000;192.8800000;193.0000000;192.7100000;192.8800000;770320
GAZP;5;20200519;142500;192.9600000;193.0000000;192.7700000;192.8500000;393770
GAZP;5;20200519;143000;192.8500000;192.8900000;192.5000000;192.6500000;315190
GAZP;5;20200519;143500;192.6500000;192.8500000;192.6000000;192.8100000;174230
GAZP;5;20200519;144000;192.8400000;193.2500000;192.8200000;193.2000000;426250
GAZP;5;20200519;144500;193.1800000;193.7900000;193.1600000;193.6800000;589980
GAZP;5;20200519;145000;193.7500000;193.8000000;193.2900000;193.4100000;517260
GAZP;5;20200519;145500;193.4200000;193.5300000;192.9000000;192.9200000;503900
GAZP;5;20200519;150000;192.9100000;193.1900000;192.9100000;192.9300000;251530
GAZP;5;20200519;150500;192.9300000;192.9300000;192.5300000;192.5800000;540440
GAZP;5;20200519;151000;192.7000000;192.9000000;192.5300000;192.6000000;400400
GAZP;5;20200519;151500;192.6200000;192.7100000;192.2600000;192.4000000;493380
GAZP;5;20200519;152000;192.4000000;192.8600000;192.2700000;192.8100000;333420
GAZP;5;20200519;152500;192.8100000;193.0800000;192.6700000;193.0300000;346820
GAZP;5;20200519;153000;193.0700000;193.0900000;192.6600000;192.6900000;313930
GAZP;5;20200519;153500;192.7400000;192.9100000;192.5600000;192.9000000;251000
GAZP;5;20200519;154000;192.9000000;193.0300000;192.8000000;192.8100000;594610
GAZP;5;20200519;154500;192.8300000;193.0000000;192.7300000;192.9500000;329790
GAZP;5;20200519;155000;192.9800000;193.0000000;192.9000000;192.9300000;148980
GAZP;5;20200519;155500;192.9400000;193.3400000;192.9400000;193.2200000;647200
GAZP;5;20200519;160000;193.2700000;193.5000000;192.7500000;192.9000000;644630
GAZP;5;20200519;160500;192.9000000;193.4200000;192.8800000;193.2500000;363690
GAZP;5;20200519;161000;193.2600000;193.5800000;193.2300000;193.4800000;516010
GAZP;5;20200519;161500;193.5000000;193.8700000;193.2800000;193.7700000;653800
GAZP;5;20200519;162000;193.7700000;193.9100000;193.6400000;193.8800000;323740
GAZP;5;20200519;162500;193.8800000;194.0000000;193.6700000;193.7200000;711000
GAZP;5;20200519;163000;193.7200000;193.8000000;193.0500000;193.1100000;522140
GAZP;5;20200519;163500;193.1400000;193.3500000;192.8500000;193.3000000;635960
GAZP;5;20200519;164000;193.2800000;193.4700000;193.1400000;193.4700000;424040
GAZP;5;20200519;164500;193.4700000;193.5900000;193.0700000;193.3400000;518690
GAZP;5;20200519;165000;193.3900000;193.4700000;193.1300000;193.3900000;297640
GAZP;5;20200519;165500;193.4000000;193.8000000;193.3400000;193.7400000;353630
GAZP;5;20200519;170000;193.7800000;193.9000000;193.4500000;193.5700000;506720
GAZP;5;20200519;170500;193.6000000;193.9000000;193.6000000;193.7800000;335720
GAZP;5;20200519;171000;193.8000000;194.2000000;193.7300000;193.9300000;1277210
GAZP;5;20200519;171500;193.9400000;194.0500000;193.4100000;193.4800000;402140
GAZP;5;20200519;172000;193.5000000;193.8300000;193.4900000;193.5800000;305420
GAZP;5;20200519;172500;193.5800000;193.9800000;193.4300000;193.6500000;379780
GAZP;5;20200519;173000;193.6200000;193.9700000;193.4000000;193.6800000;427660
GAZP;5;20200519;173500;193.7000000;193.9800000;193.5200000;193.9100000;445970
GAZP;5;20200519;174000;193.8700000;193.9300000;193.6700000;193.7300000;388670
GAZP;5;20200519;174500;193.7800000;194.1000000;193.6700000;194.0900000;802490
GAZP;5;20200519;175000;194.0500000;194.2000000;194.0200000;194.0900000;491320
GAZP;5;20200519;175500;194.1400000;194.1700000;193.9300000;193.9500000;523700
GAZP;5;20200519;180000;193.9900000;194.1100000;193.9400000;193.9700000;330070
GAZP;5;20200519;180500;193.9700000;194.0000000;193.5600000;193.7700000;434800
GAZP;5;20200519;181000;193.7700000;193.7900000;193.5500000;193.6000000;434060
GAZP;5;20200519;181500;193.6000000;193.6800000;193.3200000;193.4900000;637890
GAZP;5;20200519;182000;193.4900000;193.6900000;193.4600000;193.6800000;713870
GAZP;5;20200519;182500;193.6700000;193.9600000;193.6600000;193.9100000;478210
GAZP;5;20200519;183000;193.9500000;193.9800000;193.6400000;193.8000000;712020
GAZP;5;20200519;183500;193.8000000;194.1500000;193.6200000;193.7000000;1292590
GAZP;5;20200519;184500;194.2000000;194.2000000;194.2000000;194.2000000;1601240
GAZP;5;20200520;100000;193.5700000;194.1500000;193.3300000;193.6300000;1275300
GAZP;5;20200520;100500;193.6300000;193.8000000;193.5300000;193.5300000;623150
GAZP;5;20200520;101000;193.5300000;193.7000000;193.3200000;193.5900000;591530
GAZP;5;20200520;101500;193.5400000;193.6900000;193.0200000;193.1900000;828310
GAZP;5;20200520;102000;193.1300000;193.5000000;193.0100000;193.4000000;597480
GAZP;5;20200520;102500;193.4000000;193.6000000;193.3500000;193.5100000;309770
GAZP;5;20200520;103000;193.5100000;193.5100000;192.7900000;192.9300000;799380
GAZP;5;20200520;103500;192.9300000;193.2400000;192.8100000;193.2400000;823500
GAZP;5;20200520;104000;193.2300000;193.5200000;193.1500000;193.4400000;395690
GAZP;5;20200520;104500;193.4700000;193.4700000;193.1100000;193.2000000;185690
GAZP;5;20200520;105000;193.1700000;193.3900000;193.0700000;193.3900000;219460
GAZP;5;20200520;105500;193.3900000;193.4100000;193.0700000;193.2600000;256610
GAZP;5;20200520;110000;193.2800000;193.5000000;193.1000000;193.3600000;209410
GAZP;5;20200520;110500;193.3500000;194.5000000;193.3300000;194.4900000;1130920
GAZP;5;20200520;111000;194.4900000;194.9800000;194.2000000;194.8400000;2093830
GAZP;5;20200520;111500;194.8800000;195.3000000;194.6900000;195.0200000;3454180
GAZP;5;20200520;112000;195.0200000;195.5600000;194.6300000;195.0000000;1233200
GAZP;5;20200520;112500;195.0000000;195.4200000;194.8700000;195.0000000;1099160
GAZP;5;20200520;113000;195.0000000;195.0700000;194.6500000;194.7400000;625080
GAZP;5;20200520;113500;194.7500000;195.4000000;194.7400000;195.3500000;761950
GAZP;5;20200520;114000;195.3500000;195.5000000;195.1200000;195.2000000;956070
GAZP;5;20200520;114500;195.2400000;195.4400000;194.9000000;195.3800000;651860
GAZP;5;20200520;115000;195.4000000;195.5800000;194.8000000;195.0000000;1041910
GAZP;5;20200520;115500;195.0000000;195.0100000;194.2000000;194.9000000;843870
GAZP;5;20200520;120000;194.8600000;195.0300000;194.6000000;194.7500000;327820
GAZP;5;20200520;120500;194.7600000;195.1300000;194.4600000;195.0100000;448030
GAZP;5;20200520;121000;195.0100000;195.3000000;194.9600000;195.2000000;451840
GAZP;5;20200520;121500;195.2100000;195.5300000;194.8800000;195.0900000;1302100
GAZP;5;20200520;122000;195.0500000;195.5000000;195.0300000;195.4000000;591890
GAZP;5;20200520;122500;195.3800000;195.4900000;195.2400000;195.4200000;297860
GAZP;5;20200520;123000;195.4000000;195.9800000;195.3700000;195.9600000;1558660
GAZP;5;20200520;123500;195.9200000;196.4000000;195.7600000;196.0000000;1744670
GAZP;5;20200520;124000;196.0500000;196.2400000;195.9300000;196.1000000;599140
GAZP;5;20200520;124500;196.1400000;196.4000000;196.0500000;196.1500000;622560
GAZP;5;20200520;125000;196.1500000;196.3000000;196.0100000;196.0100000;607760
GAZP;5;20200520;125500;196.0300000;196.1900000;195.6700000;195.8400000;812040
GAZP;5;20200520;130000;195.8900000;196.0000000;195.3800000;195.5000000;366910
GAZP;5;20200520;130500;195.5000000;195.6600000;195.0100000;195.0100000;580440
GAZP;5;20200520;131000;195.0100000;195.1700000;194.7500000;194.8900000;827970
GAZP;5;20200520;131500;194.8900000;195.4400000;194.8900000;195.0800000;712220
GAZP;5;20200520;132000;195.0800000;195.6900000;195.0200000;195.5900000;305270
GAZP;5;20200520;132500;195.5900000;195.7500000;195.4400000;195.4800000;346040
GAZP;5;20200520;133000;195.4800000;195.6000000;195.0000000;195.3300000;270510
GAZP;5;20200520;133500;195.3700000;195.6800000;195.3700000;195.5600000;237230
GAZP;5;20200520;134000;195.6100000;196.1100000;195.4600000;196.0300000;888090
GAZP;5;20200520;134500;196.0700000;196.1100000;195.7900000;196.0900000;333270
GAZP;5;20200520;135000;196.0900000;196.2200000;195.8300000;196.0600000;351630
GAZP;5;20200520;135500;196.0900000;196.3000000;195.6400000;196.0300000;705660
GAZP;5;20200520;140000;196.0100000;196.1200000;195.9200000;196.0900000;182750
GAZP;5;20200520;140500;196.0900000;196.3500000;195.8000000;195.9900000;611660
GAZP;5;20200520;141000;195.9600000;196.1000000;195.7600000;195.7600000;324860
GAZP;5;20200520;141500;195.7900000;195.8000000;195.1800000;195.3600000;747110
GAZP;5;20200520;142000;195.3700000;195.8000000;195.2000000;195.7600000;472430
GAZP;5;20200520;142500;195.7800000;195.9400000;195.6500000;195.7700000;495610
GAZP;5;20200520;143000;195.8300000;196.1300000;195.8200000;196.0200000;394530
GAZP;5;20200520;143500;196.0200000;196.2800000;195.9800000;196.2800000;382820
GAZP;5;20200520;144000;196.2800000;196.5000000;196.1200000;196.2600000;873950
GAZP;5;20200520;144500;196.2700000;196.4000000;195.8300000;195.9800000;377300
GAZP;5;20200520;145000;195.9900000;196.3700000;195.9400000;196.0400000;263880
GAZP;5;20200520;145500;196.0400000;196.2400000;195.9600000;196.1200000;299810
GAZP;5;20200520;150000;196.1800000;196.3500000;196.0300000;196.1100000;281770
GAZP;5;20200520;150500;196.1600000;196.2000000;195.8000000;195.8900000;719790
GAZP;5;20200520;151000;195.8400000;196.1000000;195.8000000;196.0800000;514360
GAZP;5;20200520;151500;196.0900000;196.1000000;195.8000000;195.8900000;771010
GAZP;5;20200520;152000;195.8600000;196.0700000;195.8000000;195.9000000;379470
GAZP;5;20200520;152500;195.9100000;196.0000000;195.3600000;195.6000000;1007470
GAZP;5;20200520;153000;195.6000000;195.7700000;195.4100000;195.5000000;371190
GAZP;5;20200520;153500;195.5000000;195.7200000;195.3500000;195.6500000;619050
GAZP;5;20200520;154000;195.6500000;196.0700000;195.4700000;196.0200000;708400
GAZP;5;20200520;154500;196.0200000;196.0800000;195.9300000;196.0400000;310580
GAZP;5;20200520;155000;196.0700000;196.0900000;195.8100000;195.8900000;504920
GAZP;5;20200520;155500;195.8900000;196.0700000;195.6700000;196.0700000;327530
GAZP;5;20200520;160000;196.0700000;196.1000000;195.7300000;195.9700000;322810
GAZP;5;20200520;160500;195.9700000;196.0500000;195.8300000;196.0400000;308550
GAZP;5;20200520;161000;196.0400000;196.0800000;195.9300000;196.0000000;338150
GAZP;5;20200520;161500;195.9900000;196.1000000;195.9800000;196.0900000;430930
GAZP;5;20200520;162000;196.1000000;196.4300000;196.0300000;196.1600000;799350
GAZP;5;20200520;162500;196.1600000;196.1800000;195.8300000;196.1800000;418330
GAZP;5;20200520;163000;196.1400000;196.3000000;195.8200000;195.8200000;681060
GAZP;5;20200520;163500;195.8700000;196.0500000;195.5100000;196.0200000;870340
GAZP;5;20200520;164000;196.0100000;196.1400000;195.8100000;195.9700000;500790
GAZP;5;20200520;164500;196.0300000;196.1300000;195.8900000;196.0500000;949600
GAZP;5;20200520;165000;196.0500000;196.4400000;195.8800000;196.3200000;847900
GAZP;5;20200520;165500;196.3600000;196.6900000;196.2000000;196.5200000;1751950
GAZP;5;20200520;170000;196.5200000;196.7000000;196.4600000;196.5800000;713040
GAZP;5;20200520;170500;196.5800000;196.7500000;196.5000000;196.5100000;659850
GAZP;5;20200520;171000;196.5100000;196.7900000;196.5100000;196.6800000;675660
GAZP;5;20200520;171500;196.6600000;196.7500000;196.2900000;196.7500000;473080
GAZP;5;20200520;172000;196.7400000;196.7900000;196.6000000;196.7200000;333060
GAZP;5;20200520;172500;196.7000000;196.7500000;196.5200000;196.7300000;346580
GAZP;5;20200520;173000;196.7500000;196.7800000;196.3800000;196.5500000;624350
GAZP;5;20200520;173500;196.5400000;196.6000000;196.3400000;196.5600000;632670
GAZP;5;20200520;174000;196.6000000;196.8900000;196.5600000;196.8500000;853770
GAZP;5;20200520;174500;196.8800000;196.9900000;196.7800000;196.9500000;570870
GAZP;5;20200520;175000;196.9500000;196.9900000;196.7500000;196.8300000;339210
GAZP;5;20200520;175500;196.8100000;197.2700000;196.8100000;197.1800000;1448360
GAZP;5;20200520;180000;197.1700000;197.2500000;196.1000000;196.1300000;821510
GAZP;5;20200520;180500;196.1300000;196.3900000;195.2100000;196.1100000;2294410
GAZP;5;20200520;181000;196.1100000;196.3000000;195.7600000;196.2500000;614180
GAZP;5;20200520;181500;196.2900000;196.4700000;196.0200000;196.3500000;734530
GAZP;5;20200520;182000;196.3500000;196.4000000;195.8800000;196.0000000;620850
GAZP;5;20200520;182500;196.0000000;196.6600000;196.0000000;196.5900000;1152340
GAZP;5;20200520;183000;196.5900000;196.6800000;196.4000000;196.5300000;593600
GAZP;5;20200520;183500;196.5200000;196.6500000;196.0000000;196.2500000;1136970
GAZP;5;20200520;184500;196.7400000;196.7400000;196.7400000;196.7400000;1693070
GAZP;5;20200521;100000;196.1000000;196.9600000;195.5600000;196.2000000;2422920
GAZP;5;20200521;100500;196.1900000;196.5100000;195.7900000;196.5000000;1180220
GAZP;5;20200521;101000;196.5400000;197.7100000;196.3000000;197.4000000;1527690
GAZP;5;20200521;101500;197.3900000;197.7900000;197.0300000;197.7800000;1430770
GAZP;5;20200521;102000;197.7700000;197.7800000;197.3200000;197.4300000;814690
GAZP;5;20200521;102500;197.4200000;197.9700000;197.1800000;197.8200000;939520
GAZP;5;20200521;103000;197.8300000;199.1700000;197.6600000;199.1200000;2406480
GAZP;5;20200521;103500;199.1100000;199.2600000;198.3400000;198.8300000;2084870
GAZP;5;20200521;104000;198.8300000;198.8400000;197.8100000;198.2100000;1406950
GAZP;5;20200521;104500;198.2100000;198.5600000;198.1500000;198.4300000;672160
GAZP;5;20200521;105000;198.4300000;198.6000000;198.2700000;198.4700000;539000
GAZP;5;20200521;105500;198.4700000;198.5000000;197.1100000;197.1100000;1909180
GAZP;5;20200521;110000;197.1400000;197.1900000;196.3500000;196.4500000;2200460
GAZP;5;20200521;110500;196.4200000;196.7000000;195.0500000;195.5000000;2832070
GAZP;5;20200521;111000;195.5100000;196.4100000;195.3500000;195.5300000;1640630
GAZP;5;20200521;111500;195.5800000;196.1800000;195.0500000;196.1000000;1229060
GAZP;5;20200521;112000;196.1000000;196.2500000;195.6800000;195.9400000;829280
GAZP;5;20200521;112500;195.9900000;196.2200000;195.4600000;196.1400000;638960
GAZP;5;20200521;113000;196.1100000;196.4000000;196.0000000;196.2500000;712480
GAZP;5;20200521;113500;196.2700000;196.5500000;196.0100000;196.3800000;1203230
GAZP;5;20200521;114000;196.3800000;196.3800000;195.5400000;195.8400000;759030
GAZP;5;20200521;114500;195.8400000;196.2700000;195.5900000;195.9500000;316420
GAZP;5;20200521;115000;195.9100000;196.3900000;195.9000000;196.1500000;566770
GAZP;5;20200521;115500;196.2000000;196.3100000;195.8300000;196.2200000;494340
GAZP;5;20200521;120000;196.2200000;196.3000000;195.6000000;195.7000000;495110
GAZP;5;20200521;120500;195.6500000;196.0000000;195.4400000;195.4700000;710640
GAZP;5;20200521;121000;195.5300000;195.8200000;195.2500000;195.4300000;642270
GAZP;5;20200521;121500;195.4800000;195.5600000;194.7000000;195.2500000;1826720
GAZP;5;20200521;122000;195.2600000;195.4900000;195.0000000;195.2200000;341270
GAZP;5;20200521;122500;195.2200000;195.5300000;195.2200000;195.4500000;477330
GAZP;5;20200521;123000;195.4600000;195.6800000;195.0500000;195.1000000;348020
GAZP;5;20200521;123500;195.1000000;195.1700000;194.8700000;194.9700000;666310
GAZP;5;20200521;124000;194.9800000;195.0400000;194.2600000;194.3000000;965260
GAZP;5;20200521;124500;194.3100000;194.8000000;194.1700000;194.7900000;456220
GAZP;5;20200521;125000;194.7700000;194.9500000;194.3000000;194.5000000;304890
GAZP;5;20200521;125500;194.4500000;194.5100000;193.7400000;193.9900000;1737480
